pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url,file_name
PR_kwDOIb0-bs5C4q0W,Make orientation defined at the transcript level,MERGED,2022-11-14T23:57:12Z,2022-11-14T23:57:24Z,2022-11-14T23:57:22Z,2022-11-14T23:57:22Z,msilver727,https://github.com/msilver727/genomic-coordinate-mapping/pull/3,msilver727++genomic-coordinate-mapping.csv
PR_kwDOIb0-bs5C8e-w,Fix edge cases and add testing method,MERGED,2022-11-15T16:49:00Z,2022-11-15T17:35:44Z,2022-11-15T17:35:41Z,2022-11-15T17:35:41Z,msilver727,https://github.com/msilver727/genomic-coordinate-mapping/pull/4,msilver727++genomic-coordinate-mapping.csv
PR_kwDOHCIM1840s3xa,Setup Nesta Data Science cookiecutter,MERGED,2022-03-20T13:55:39Z,2022-08-09T15:53:37Z,2022-03-20T13:55:44Z,2022-03-20T13:55:44Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/1,nestauk++ai_genomics.csv
PR_kwDOHCIM184123qf,Add readme for OpenAlex,MERGED,2022-04-08T08:24:55Z,2022-04-22T10:07:26Z,2022-04-22T10:07:25Z,2022-04-22T10:07:25Z,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/16,nestauk++ai_genomics.csv
PR_kwDOHCIM18414e6V,Added semantic scholar readme,MERGED,2022-04-08T15:55:05Z,2022-08-09T15:53:43Z,2022-04-22T10:07:17Z,2022-04-22T10:07:17Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/17,nestauk++ai_genomics.csv
PR_kwDOHCIM1842FoBH,Added patent data readme,MERGED,2022-04-12T10:00:07Z,2022-06-13T13:46:37Z,2022-04-22T10:06:58Z,2022-04-22T10:06:57Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/18,nestauk++ai_genomics.csv
PR_kwDOHCIM1842GnoO,skeleton for data summaries,MERGED,2022-04-12T13:42:19Z,2022-08-09T15:53:47Z,2022-04-12T13:42:25Z,2022-04-12T13:42:25Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/19,nestauk++ai_genomics.csv
PR_kwDOHCIM1842G00t,open source summary,MERGED,2022-04-12T14:28:05Z,2022-08-09T15:54:31Z,2022-04-22T10:07:06Z,2022-04-22T10:07:06Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/20,nestauk++ai_genomics.csv
PR_kwDOHCIM1842nS7z,added text enrichment summary,MERGED,2022-04-22T10:10:49Z,2022-08-09T15:54:40Z,2022-04-22T10:13:50Z,2022-04-22T10:13:50Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/21,nestauk++ai_genomics.csv
PR_kwDOHCIM1846fMik,22 spec,MERGED,2022-06-28T11:05:27Z,2022-06-28T11:05:45Z,2022-06-28T11:05:34Z,2022-06-28T11:05:34Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/38,nestauk++ai_genomics.csv
PR_kwDOHCIM18462oR0,scripts to get and process openalex data,MERGED,2022-07-05T12:51:24Z,2023-01-03T11:21:21Z,2022-07-12T07:42:45Z,2022-07-12T07:42:44Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/40,nestauk++ai_genomics.csv
PR_kwDOHCIM1847P8g3,Getting genomics codes,CLOSED,2022-07-12T09:11:32Z,2022-07-27T16:35:54Z,2022-07-27T16:35:53Z,,india-kerle,https://github.com/nestauk/ai_genomics/pull/45,nestauk++ai_genomics.csv
PR_kwDOHCIM1847QS00,28 patent prototype,MERGED,2022-07-12T10:45:42Z,2022-09-01T14:20:26Z,2022-08-19T06:37:34Z,2022-08-19T06:37:34Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/46,nestauk++ai_genomics.csv
PR_kwDOHCIM1847pgI8,[43] Add fields for patents,CLOSED,2022-07-19T12:44:54Z,2022-09-01T14:20:56Z,2022-08-24T07:33:16Z,,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/48,nestauk++ai_genomics.csv
PR_kwDOHCIM1848F-Fl,[42] Evaluating patent search,MERGED,2022-07-26T08:16:14Z,2022-09-01T14:21:02Z,2022-07-29T10:42:33Z,2022-07-29T10:42:33Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/49,nestauk++ai_genomics.csv
PR_kwDOHCIM1848YRuP,44 open alex eda,MERGED,2022-07-31T10:38:55Z,2023-01-03T11:22:09Z,2022-08-25T04:38:08Z,2022-08-25T04:38:08Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/50,nestauk++ai_genomics.csv
PR_kwDOHCIM1848gvuJ,14 crunchbase,MERGED,2022-08-02T14:47:06Z,2023-01-03T11:21:23Z,2022-08-03T08:43:06Z,2022-08-03T08:43:06Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/51,nestauk++ai_genomics.csv
PR_kwDOHCIM1848qDjW,gtr exploration of definitions,MERGED,2022-08-04T14:55:29Z,2023-01-03T11:21:28Z,2022-08-22T05:43:37Z,2022-08-22T05:43:37Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/52,nestauk++ai_genomics.csv
PR_kwDOHCIM1849IjYP,Adding OpenAlex works pipeline,MERGED,2022-08-13T19:34:08Z,2023-01-03T11:21:24Z,2022-08-16T08:30:27Z,2022-08-16T08:30:27Z,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/66,nestauk++ai_genomics.csv
PR_kwDOHCIM1849Prv8,Extra1 zenodo,OPEN,2022-08-16T11:52:49Z,2022-08-16T11:52:49Z,,,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/67,nestauk++ai_genomics.csv
PR_kwDOHCIM1849iaPP,[68] Fix gtr_definitions,MERGED,2022-08-22T07:31:26Z,2023-01-03T11:22:08Z,2022-08-31T02:16:11Z,2022-08-31T02:16:11Z,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/69,nestauk++ai_genomics.csv
PR_kwDOHCIM1849irt2,[70] Add getters for the processed AI and Genomics data,MERGED,2022-08-22T08:38:30Z,2022-09-01T14:20:37Z,2022-08-31T06:12:10Z,2022-08-31T06:12:10Z,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/71,nestauk++ai_genomics.csv
PR_kwDOHCIM1849u6PA,74 influential researchers,MERGED,2022-08-24T16:11:17Z,2022-09-01T14:20:39Z,2022-08-26T05:25:50Z,2022-08-26T05:25:50Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/78,nestauk++ai_genomics.csv
PR_kwDOHCIM1849zroM,[76] Create samples for AI Genomics datasets,MERGED,2022-08-25T15:50:26Z,2022-09-01T09:12:35Z,2022-09-01T09:12:31Z,2022-09-01T09:12:30Z,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/79,nestauk++ai_genomics.csv
PR_kwDOHCIM184-Cbsu,[80] Identify AI genomics people & orgs,MERGED,2022-08-30T11:03:15Z,2022-09-01T14:20:29Z,2022-08-31T11:17:39Z,2022-08-31T11:17:39Z,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/82,nestauk++ai_genomics.csv
PR_kwDOHCIM184-H1T7,add CPC/IPC codes and deal with loosing english patents ,MERGED,2022-08-31T10:56:44Z,2022-09-01T13:20:20Z,2022-09-01T13:20:14Z,2022-09-01T13:20:14Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/84,nestauk++ai_genomics.csv
PR_kwDOHCIM184-Nk-e,Tagging method evaluation,MERGED,2022-09-01T13:35:41Z,2022-09-13T10:36:06Z,2022-09-13T10:35:47Z,2022-09-13T10:35:47Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/88,nestauk++ai_genomics.csv
PR_kwDOHCIM184-Wacw,"Adding IPC and CPC descriptions, pulling AI, genomics samples from BigQuery",MERGED,2022-09-05T08:27:23Z,2023-01-03T11:21:12Z,2022-09-15T20:02:51Z,2022-09-15T20:02:51Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/93,nestauk++ai_genomics.csv
PR_kwDOHCIM184-rMNY,97 crunchbase baseline,MERGED,2022-09-09T12:20:40Z,2022-09-23T09:13:26Z,2022-09-23T09:13:22Z,2022-09-23T09:13:22Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/98,nestauk++ai_genomics.csv
PR_kwDOHCIM184-rj1c,97b gtr baseline,MERGED,2022-09-09T13:51:14Z,2022-09-23T09:13:10Z,2022-09-23T09:13:05Z,2022-09-23T09:13:05Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/99,nestauk++ai_genomics.csv
PR_kwDOHCIM184-xB2q,Updating OA files for full dataset,OPEN,2022-09-12T09:35:13Z,2022-10-26T08:35:06Z,,,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/100,nestauk++ai_genomics.csv
PR_kwDOHCIM184-2-y9,Subject matter expert validation samples,OPEN,2022-09-13T12:01:48Z,2022-10-04T12:00:28Z,,,georgerichardson,https://github.com/nestauk/ai_genomics/pull/101,nestauk++ai_genomics.csv
PR_kwDOHCIM184-9J4E,DBpedia entity postprocessing and generate lookup tables in S3,MERGED,2022-09-14T15:21:19Z,2022-09-26T10:01:39Z,2022-09-26T10:01:36Z,2022-09-26T10:01:36Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/104,nestauk++ai_genomics.csv
PR_kwDOHCIM184_Bn3z,94 openalex sample outputs,OPEN,2022-09-15T13:21:00Z,2022-10-28T08:12:28Z,,,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/105,nestauk++ai_genomics.csv
PR_kwDOHCIM184_ftCy,Altair utils to make graphs brand compliant and to save graphs,MERGED,2022-09-23T12:39:52Z,2022-09-28T11:27:49Z,2022-09-28T11:26:51Z,2022-09-28T11:26:51Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/114,nestauk++ai_genomics.csv
PR_kwDOHCIM184_wvNa,Add postprocess pipeline,MERGED,2022-09-28T09:29:21Z,2023-01-03T11:22:12Z,2022-09-28T13:31:55Z,2022-09-28T13:31:54Z,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/120,nestauk++ai_genomics.csv
PR_kwDOHCIM184_xXYH,113 gtr topics,MERGED,2022-09-28T11:49:08Z,2022-10-04T11:22:20Z,2022-10-04T11:22:20Z,2022-10-04T11:22:20Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/121,nestauk++ai_genomics.csv
PR_kwDOHCIM185ADCQm,86 openalex trends,OPEN,2022-10-03T11:30:14Z,2022-10-03T11:30:14Z,,,georgerichardson,https://github.com/nestauk/ai_genomics/pull/125,nestauk++ai_genomics.csv
PR_kwDOHCIM185AN2UX,126 influence analysis,MERGED,2022-10-05T13:49:19Z,2022-10-11T10:43:16Z,2022-10-11T10:43:16Z,2022-10-11T10:43:16Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/128,nestauk++ai_genomics.csv
PR_kwDOHCIM185Ak3Wi,added script to run influence analysis,MERGED,2022-10-11T14:23:57Z,2022-10-18T10:55:01Z,2022-10-18T10:55:01Z,2022-10-18T10:55:01Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/130,nestauk++ai_genomics.csv
PR_kwDOHCIM185AoLT1,Tag evolution,MERGED,2022-10-12T07:50:36Z,2022-10-21T14:04:27Z,2022-10-21T14:04:22Z,2022-10-21T14:04:22Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/132,nestauk++ai_genomics.csv
PR_kwDOHCIM185AqqZ5,133 filter oa ents,OPEN,2022-10-12T16:13:13Z,2022-10-21T15:06:03Z,,,india-kerle,https://github.com/nestauk/ai_genomics/pull/136,nestauk++ai_genomics.csv
PR_kwDOHCIM185BBRJZ,Embed and cluster AI Genomics DBpedia entities,MERGED,2022-10-18T13:59:59Z,2022-10-19T07:44:58Z,2022-10-19T07:44:58Z,2022-10-19T07:44:58Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/138,nestauk++ai_genomics.csv
PR_kwDOHCIM185BSSM3,integrated emergence script and readme,MERGED,2022-10-21T13:11:14Z,2023-01-03T11:21:16Z,2022-11-06T12:30:20Z,2022-11-06T12:30:19Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/141,nestauk++ai_genomics.csv
PR_kwDOHCIM185BTJYj,Patents validation,CLOSED,2022-10-21T16:21:30Z,2022-10-27T10:19:12Z,2022-10-27T10:19:12Z,,india-kerle,https://github.com/nestauk/ai_genomics/pull/142,nestauk++ai_genomics.csv
PR_kwDOHCIM185BVJyf,Fix dependency conflicts and spacy model bug,MERGED,2022-10-22T08:29:36Z,2022-10-22T08:29:42Z,2022-10-22T08:29:41Z,2022-10-22T08:29:41Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/143,nestauk++ai_genomics.csv
PR_kwDOHCIM185Bp5sx,Fix patents getters + remove IPC codes,MERGED,2022-10-27T10:37:31Z,2022-11-01T12:00:37Z,2022-11-01T12:00:33Z,2022-11-01T12:00:33Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/145,nestauk++ai_genomics.csv
PR_kwDOHCIM185BqBtd,Add description embedding and getters,MERGED,2022-10-27T11:06:29Z,2022-10-28T11:29:38Z,2022-10-28T11:29:37Z,2022-10-28T11:29:37Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/146,nestauk++ai_genomics.csv
PR_kwDOHCIM185Brfah,Add 'in scope' flag to patents data,CLOSED,2022-10-27T16:03:22Z,2022-10-27T16:08:23Z,2022-10-27T16:08:23Z,,india-kerle,https://github.com/nestauk/ai_genomics/pull/147,nestauk++ai_genomics.csv
PR_kwDOHCIM185Brhln,"Add whether patent is ""in scope"" or not",MERGED,2022-10-27T16:10:58Z,2022-11-01T13:48:56Z,2022-11-01T13:48:52Z,2022-11-01T13:48:52Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/148,nestauk++ai_genomics.csv
PR_kwDOHCIM185BuxyX,add validation flow,OPEN,2022-10-28T08:21:17Z,2022-10-28T08:23:47Z,,,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/149,nestauk++ai_genomics.csv
PR_kwDOHCIM185B3VLs,Document clustering,MERGED,2022-10-31T08:43:15Z,2022-11-02T21:41:16Z,2022-11-02T21:41:15Z,2022-11-02T21:41:15Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/152,nestauk++ai_genomics.csv
PR_kwDOHCIM185B3_VM,Entity postprocesser threshold,MERGED,2022-10-31T11:12:55Z,2022-10-31T13:43:11Z,2022-10-31T13:43:07Z,2022-10-31T13:43:07Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/153,nestauk++ai_genomics.csv
PR_kwDOHCIM185B9cLh,Lookup for AI and genomics only OA entity extraction,MERGED,2022-11-01T11:45:56Z,2022-11-02T08:43:37Z,2022-11-02T08:43:36Z,2022-11-02T08:43:36Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/155,nestauk++ai_genomics.csv
PR_kwDOHCIM185B-pgh,Evolution analysis,OPEN,2022-11-01T15:47:06Z,2022-11-03T14:13:02Z,,,india-kerle,https://github.com/nestauk/ai_genomics/pull/157,nestauk++ai_genomics.csv
PR_kwDOHCIM185CD66g,Cluster name getter,MERGED,2022-11-02T14:16:17Z,2022-11-03T11:02:54Z,2022-11-03T11:02:50Z,2022-11-03T11:02:50Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/159,nestauk++ai_genomics.csv
PR_kwDOHCIM185CEalj,Update entity clusters,MERGED,2022-11-02T15:37:13Z,2022-11-02T15:37:20Z,2022-11-02T15:37:20Z,2022-11-02T15:37:20Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/160,nestauk++ai_genomics.csv
PR_kwDOHCIM185CJyKj,162 cluster entity dist,MERGED,2022-11-03T16:41:25Z,2023-01-03T11:21:18Z,2022-11-03T16:41:46Z,2022-11-03T16:41:46Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/163,nestauk++ai_genomics.csv
PR_kwDOHCIM185CbziO,165 emergence updated,MERGED,2022-11-08T15:14:31Z,2023-01-03T15:25:38Z,2023-01-03T15:25:36Z,2023-01-03T15:25:36Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/166,nestauk++ai_genomics.csv
PR_kwDOHCIM185EDMyh,156 influence updated,MERGED,2022-12-01T11:14:38Z,2023-01-03T15:24:46Z,2023-01-03T15:24:42Z,2023-01-03T15:24:42Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/167,nestauk++ai_genomics.csv
PR_kwDOHCIM185GnCvr,Add doc cluster creation and charts,MERGED,2023-01-04T10:05:54Z,2023-01-04T10:10:00Z,2023-01-04T10:10:00Z,2023-01-04T10:10:00Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/168,nestauk++ai_genomics.csv
PR_kwDOHCIM185Go-Tx,Change dir for manual cluster names,MERGED,2023-01-04T16:18:58Z,2023-01-04T16:20:02Z,2023-01-04T16:19:05Z,2023-01-04T16:19:05Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/170,nestauk++ai_genomics.csv
PR_kwDOHCIM185G1YDK,add additional analysis,OPEN,2023-01-06T16:37:51Z,2023-01-06T17:07:00Z,,,india-kerle,https://github.com/nestauk/ai_genomics/pull/172,nestauk++ai_genomics.csv
PR_kwDOHCIM185IacpC,add project README.md,OPEN,2023-01-24T10:49:46Z,2023-01-24T10:49:47Z,,,india-kerle,https://github.com/nestauk/ai_genomics/pull/173,nestauk++ai_genomics.csv
MDExOlB1bGxSZXF1ZXN0Mjg0MTc5MjEw,[gw] fix clone link in README,MERGED,2019-05-31T20:13:44Z,2019-06-03T14:16:05Z,2019-06-03T14:16:05Z,2019-06-03T14:16:05Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/1,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjg0Njg3NzQ1,temp,CLOSED,2019-06-03T18:57:32Z,2019-06-03T18:57:53Z,2019-06-03T18:57:48Z,,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/2,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjg0NjkyMjc1,[gw] bring changes from gitlab,MERGED,2019-06-03T19:08:51Z,2019-06-04T17:51:12Z,2019-06-04T17:51:05Z,2019-06-04T17:51:05Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/3,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjg2MzM3MzM0,bring changes from internal codebase,MERGED,2019-06-07T21:23:16Z,2019-06-07T21:30:26Z,2019-06-07T21:30:26Z,2019-06-07T21:30:26Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/4,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjg2ODE4MDIz,[gw] bringing in changes from internal development repo,MERGED,2019-06-10T20:08:00Z,2019-06-10T20:14:00Z,2019-06-10T20:13:54Z,2019-06-10T20:13:54Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/5,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjg3OTY0MDU0,[ci] removing dependency on racon-gpu repo,MERGED,2019-06-13T14:51:21Z,2019-06-19T16:51:13Z,2019-06-19T16:51:02Z,2019-06-19T16:51:02Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/6,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMjY3MDQz,[pygw] Removing large test files for pygenomeworks,MERGED,2019-06-24T19:34:45Z,2019-06-24T19:45:21Z,2019-06-24T19:45:09Z,2019-06-24T19:45:09Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/7,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMjkzMjQy,[cudapoa] reduce file size for cudapoa tests/benchmarks,MERGED,2019-06-24T20:55:57Z,2019-06-24T21:07:01Z,2019-06-24T21:06:56Z,2019-06-24T21:06:56Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/8,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzAzMjY5,Promote internal code,CLOSED,2019-06-24T21:28:45Z,2019-06-24T21:30:45Z,2019-06-24T21:30:40Z,,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/9,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzA0Mjg2,Promote internal changes,CLOSED,2019-06-24T21:31:58Z,2019-06-24T21:32:50Z,2019-06-24T21:32:15Z,,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/10,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzA3NDky,Promote internal code,MERGED,2019-06-24T21:43:26Z,2019-06-24T21:51:31Z,2019-06-24T21:51:26Z,2019-06-24T21:51:26Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/11,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzExMTEz,"Revert ""[license] add custom EULA""",MERGED,2019-06-24T21:56:55Z,2019-06-24T22:27:56Z,2019-06-24T22:27:53Z,2019-06-24T22:27:53Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/12,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzQ5Njk4,Added overview to README,MERGED,2019-06-25T01:25:20Z,2020-03-24T17:17:36Z,2019-06-25T19:57:50Z,2019-06-25T19:57:50Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/13,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxMzY4NDQy,[cudamapper] removing cudamapper from release branch,MERGED,2019-06-25T03:20:36Z,2019-06-25T11:03:55Z,2019-06-25T11:03:45Z,2019-06-25T11:03:45Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/14,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkxNzI3NDYw,[pygw] re-enabling tests for python wrappers,MERGED,2019-06-25T20:53:01Z,2019-06-26T16:29:01Z,2019-06-26T16:29:01Z,2019-06-26T16:29:01Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/15,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkyMDQzODU4,[cudamapper] Rearchitectured cudamapper,CLOSED,2019-06-26T15:27:04Z,2019-07-02T14:08:17Z,2019-07-02T13:08:28Z,,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/16,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkyMTUwMDQ5,[ci] enable Debug mode testing,MERGED,2019-06-26T20:37:02Z,2019-06-28T19:23:10Z,2019-06-28T19:23:10Z,2019-06-28T19:23:10Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/17,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkyNTM5MDI5,[cudautils] updating GW_CU_CHECK_ERR to throw error,MERGED,2019-06-27T17:47:47Z,2019-06-28T13:51:48Z,2019-06-28T13:51:48Z,2019-06-28T13:51:48Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/18,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkyODg0MjY5,Genomeworks name change,MERGED,2019-06-28T15:55:35Z,2019-07-08T14:01:58Z,2019-06-28T18:47:00Z,2019-06-28T18:47:00Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/19,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkyOTQ1MDQz,[cga] adding error checks around all kernels calls,CLOSED,2019-06-28T19:30:35Z,2019-07-08T15:09:30Z,2019-07-08T15:09:30Z,,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/20,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkzNDYyNzA3,[cudapoa] support single sequence case,MERGED,2019-07-01T19:10:16Z,2019-07-01T20:00:59Z,2019-07-01T20:00:59Z,2019-07-01T20:00:59Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/21,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkzNDg1OTYw,[cudapoa] updating another function to handle single sequence cudapoa,MERGED,2019-07-01T20:25:28Z,2019-07-01T20:38:56Z,2019-07-01T20:38:56Z,2019-07-01T20:38:56Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/22,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkzNTMxMTI2,cga to claragenomics namechange,MERGED,2019-07-01T23:27:17Z,2019-07-08T14:01:56Z,2019-07-02T00:06:58Z,2019-07-02T00:06:58Z,vellamike,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/23,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkzNzM4MTI0,Renamed GenomeWorks to Clara Genomics,CLOSED,2019-07-02T12:58:38Z,2019-07-02T13:06:53Z,2019-07-02T13:06:45Z,,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/24,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0MjkzNzY4Mzc3,[cudamapper] Initial implementation of the rearchitectured cudamapper. IndexCPU fu…,MERGED,2019-07-02T14:11:23Z,2019-07-03T08:43:38Z,2019-07-02T17:09:26Z,2019-07-02T17:09:26Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/25,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjk0MTA0NzQ5,[cudamapper] Generating absolute paths for cudamapper tests,MERGED,2019-07-03T10:31:35Z,2019-07-03T14:59:55Z,2019-07-03T14:57:22Z,2019-07-03T14:57:22Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/26,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjk0ODA5OTMx,[cudamapper] IndexCPU implementation,MERGED,2019-07-05T09:47:48Z,2019-07-08T08:25:47Z,2019-07-08T06:58:27Z,2019-07-08T06:58:27Z,mimaric,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/27,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjk1MzgxNTUy,[cga] adding error checks around all kernels calls,MERGED,2019-07-08T15:13:34Z,2019-07-24T14:05:17Z,2019-07-24T14:05:17Z,2019-07-24T14:05:17Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/28,NVIDIA-Genomics-Research++GenomeWorks.csv
MDExOlB1bGxSZXF1ZXN0Mjk1NDI3NDE1,[cmake] reorganize cmake for CUDA,MERGED,2019-07-08T17:21:53Z,2019-07-09T14:48:16Z,2019-07-09T14:48:10Z,2019-07-09T14:48:10Z,tijyojwad,https://github.com/NVIDIA-Genomics-Research/GenomeWorks/pull/29,NVIDIA-Genomics-Research++GenomeWorks.csv
